"case","event"
"case_475","vulnD|storage->vulnD|remoteAccess"
"case_475","vulnD|remoteAccess->vulnD|storage"
"case_475","vulnD|storage->vulnD|storage"
"case_475","vulnD|storage->vulnD|remoteAccess"
"case_475","vulnD|remoteAccess->serD|unassigned"
"case_475","serD|unassigned->vulnD|remoteAccess"
"case_475","vulnD|remoteAccess->serD|unassigned"
"case_475","serD|unassigned->serD|unassigned"
"case_475","serD|unassigned->vulnD|remoteAccess"
"case_475","vulnD|remoteAccess->vulnD|storage"
"case_475","vulnD|storage->vulnD|storage"
"case_475","vulnD|storage->serD|storage"
"case_475","serD|storage->vulnD|remoteAccess"
"case_475","vulnD|remoteAccess->serD|unassigned"
"case_475","serD|unassigned->vulnD|storage"
"case_475","vulnD|storage->vulnD|remoteAccess"
"case_475","vulnD|remoteAccess->serD|unassigned"
"case_475","serD|unassigned->vulnD|remoteAccess"
"case_475","vulnD|remoteAccess->vulnD|storage"
"case_475","vulnD|storage->serD|unassigned"
"case_475","serD|unassigned->acctManip|broadcast"
"case_475","acctManip|broadcast->end"
"case_476","start->vulnD|remoteAccess"
"case_476","vulnD|remoteAccess->vulnD|remoteAccess"
"case_476","vulnD|remoteAccess->vulnD|storage"
"case_476","vulnD|storage->vulnD|storage"
"case_476","vulnD|storage->vulnD|storage"
"case_476","vulnD|storage->serD|unassigned"
"case_476","serD|unassigned->serD|surveillance"
"case_476","serD|surveillance->vulnD|remoteAccess"
"case_476","vulnD|remoteAccess->vulnD|storage"
"case_476","vulnD|storage->vulnD|remoteAccess"
"case_476","vulnD|remoteAccess->vulnD|storage"
"case_476","vulnD|storage->acctManip|broadcast"
"case_476","acctManip|broadcast->end"
"case_477","start->vulnD|remoteAccess"
"case_477","vulnD|remoteAccess->vulnD|remoteAccess"
"case_477","vulnD|remoteAccess->vulnD|storage"
"case_477","vulnD|storage->vulnD|storage"
"case_477","vulnD|storage->end"
"case_478","start->vulnD|storage"
"case_478","vulnD|storage->vulnD|storage"
"case_478","vulnD|storage->vulnD|storage"
"case_478","vulnD|storage->serD|unassigned"
"case_478","serD|unassigned->vulnD|storage"
"case_478","vulnD|storage->vulnD|remoteAccess"
"case_478","vulnD|remoteAccess->serD|unassigned"
"case_478","serD|unassigned->vulnD|storage"
"case_478","vulnD|storage->serD|unassigned"
"case_478","serD|unassigned->vulnD|remoteAccess"
"case_478","vulnD|remoteAccess->vulnD|storage"
"case_478","vulnD|storage->serD|unassigned"
"case_478","serD|unassigned->vulnD|remoteAccess"
"case_478","vulnD|remoteAccess->serD|unassigned"
"case_478","serD|unassigned->vulnD|storage"
"case_478","vulnD|storage->vulnD|storage"
"case_478","vulnD|storage->serD|unassigned"
"case_478","serD|unassigned->vulnD|storage"
"case_478","vulnD|storage->serD|unassigned"
"case_478","serD|unassigned->vulnD|storage"
"case_478","vulnD|storage->hostD|http(s)"
"case_478","hostD|http(s)->serD|unassigned"
"case_478","serD|unassigned->vulnD|remoteAccess"
"case_478","vulnD|remoteAccess->vulnD|storage"
"case_478","vulnD|storage->acctManip|broadcast"
"case_478","acctManip|broadcast->end"
"case_479","start->vulnD|storage"
"case_479","vulnD|storage->vulnD|remoteAccess"
"case_479","vulnD|remoteAccess->serD|unassigned"
"case_479","serD|unassigned->serD|unassigned"
"case_479","serD|unassigned->serD|unassigned"
"case_479","serD|unassigned->vulnD|storage"
"case_479","vulnD|storage->vulnD|storage"
"case_479","vulnD|storage->vulnD|remoteAccess"
"case_479","vulnD|remoteAccess->serD|unassigned"
"case_479","serD|unassigned->vulnD|storage"
"case_479","vulnD|storage->vulnD|storage"
"case_479","vulnD|storage->serD|remoteAccess"
"case_479","serD|remoteAccess->vulnD|storage"
"case_479","vulnD|storage->vulnD|storage"
"case_479","vulnD|storage->vulnD|remoteAccess"
"case_479","vulnD|remoteAccess->vulnD|storage"
"case_479","vulnD|storage->serD|unassigned"
"case_479","serD|unassigned->serD|unassigned"
"case_479","serD|unassigned->vulnD|storage"
"case_479","vulnD|storage->end"
"case_480","start->serD|remoteAccess"
"case_480","serD|remoteAccess->hostD|surveillance"
"case_480","hostD|surveillance->hostD|surveillance"
"case_480","hostD|surveillance->serD|remoteAccess"
"case_480","serD|remoteAccess->infoD|unassigned"
"case_480","infoD|unassigned->exfil|unassigned"
"case_480","exfil|unassigned->end"
"case_481","start->serD|unassigned"
"case_481","serD|unassigned->vulnD|storage"
"case_481","vulnD|storage->hostD|surveillance"
"case_481","hostD|surveillance->infoD|unassigned"
"case_481","infoD|unassigned->exfil|unassigned"
"case_481","exfil|unassigned->end"
"case_482","start->serD|remoteAccess"
"case_482","serD|remoteAccess->serD|unassigned"
"case_482","serD|unassigned->vulnD|storage"
"case_482","vulnD|storage->hostD|http(s)"
"case_482","hostD|http(s)->bfCred|email"
"case_482","bfCred|email->bfCred|email"
"case_482","bfCred|email->end"
"case_483","start->serD|remoteAccess"
"case_483","serD|remoteAccess->surf|http(s)"
"case_483","surf|http(s)->infoD|http(s)"
"case_483","infoD|http(s)->remoteexp|http(s)"
"case_483","remoteexp|http(s)->netDOS|http(s)"
"case_483","netDOS|http(s)->end"
"case_484","start->serD|unassigned"
"case_484","serD|unassigned->vulnD|storage"
"case_484","vulnD|storage->hostD|wireless"
"case_484","hostD|wireless->infoD|unassigned"
"case_484","infoD|unassigned->exfil|unassigned"
"case_484","exfil|unassigned->end"
"case_485","start->serD|unassigned"
"case_485","serD|unassigned->serD|broadcast"
"case_485","serD|broadcast->vulnD|storage"
"case_485","vulnD|storage->end"
"case_486","start->serD|remoteAccess"
"case_486","serD|remoteAccess->hostD|http(s)"
"case_486","hostD|http(s)->serD|ATCcomm"
"case_486","serD|ATCcomm->vulnD|storage"
"case_486","vulnD|storage->serD|unassigned"
"case_486","serD|unassigned->vulnD|storage"
"case_486","vulnD|storage->serD|unassigned"
"case_486","serD|unassigned->surf|http(s)"
"case_486","surf|http(s)->infoD|http(s)"
"case_486","infoD|http(s)->netDOS|http(s)"
"case_486","netDOS|http(s)->end"
"case_487","start->surf|http(s)"
"case_487","surf|http(s)->infoD|http(s)"
"case_487","infoD|http(s)->netDOS|http(s)"
"case_487","netDOS|http(s)->end"
"case_488","start->serD|remoteAccess"
"case_488","serD|remoteAccess->serD|unassigned"
"case_488","serD|unassigned->vulnD|storage"
"case_488","vulnD|storage->serD|unassigned"
"case_488","serD|unassigned->vulnD|storage"
"case_488","vulnD|storage->end"
"case_489","start->serD|remoteAccess"
"case_489","serD|remoteAccess->surf|http(s)"
"case_489","surf|http(s)->infoD|http(s)"
"case_489","infoD|http(s)->netDOS|http(s)"
"case_489","netDOS|http(s)->end"
"case_490","start->hostD|hostingServer"
"case_490","hostD|hostingServer->serD|unassigned"
"case_490","serD|unassigned->vulnD|storage"
"case_490","vulnD|storage->hostD|hostingServer"
"case_490","hostD|hostingServer->serD|remoteAccess"
"case_490","serD|remoteAccess->vulnD|storage"
"case_490","vulnD|storage->netDOS|http(s)"
"case_490","netDOS|http(s)->end"
"case_491","start->infoD|http(s)"
"case_491","infoD|http(s)->hostD|http(s)"
"case_491","hostD|http(s)->serD|surveillance"
"case_491","serD|surveillance->vulnD|storage"
"case_491","vulnD|storage->end"
"case_492","start->serD|unassigned"
"case_492","serD|unassigned->vulnD|storage"
"case_492","vulnD|storage->serD|unassigned"
"case_492","serD|unassigned->vulnD|storage"
"case_492","vulnD|storage->end"
"case_493","start->hostD|http(s)"
"case_493","hostD|http(s)->serD|unassigned"
"case_493","serD|unassigned->vulnD|storage"
"case_493","vulnD|storage->surf|http(s)"
"case_493","surf|http(s)->infoD|http(s)"
"case_493","infoD|http(s)->remoteexp|http(s)"
"case_493","remoteexp|http(s)->netDOS|http(s)"
"case_493","netDOS|http(s)->netDOS|http(s)"
"case_493","netDOS|http(s)->end"
"case_494","start->infoD|http(s)"
"case_494","infoD|http(s)->remoteexp|http(s)"
"case_494","remoteexp|http(s)->netDOS|http(s)"
"case_494","netDOS|http(s)->netDOS|http(s)"
"case_494","netDOS|http(s)->end"
"case_495","start->infoD|unassigned"
"case_495","infoD|unassigned->hostD|http(s)"
"case_495","hostD|http(s)->serD|unassigned"
"case_495","serD|unassigned->vulnD|storage"
"case_495","vulnD|storage->end"
"case_496","start->serD|unassigned"
"case_496","serD|unassigned->vulnD|storage"
"case_496","vulnD|storage->serD|unassigned"
"case_496","serD|unassigned->vulnD|storage"
"case_496","vulnD|storage->end"
"case_497","start->serD|unassigned"
"case_497","serD|unassigned->serD|ATCcomm"
"case_497","serD|ATCcomm->vulnD|storage"
"case_497","vulnD|storage->end"
"case_498","start->serD|unassigned"
"case_498","serD|unassigned->vulnD|storage"
"case_498","vulnD|storage->serD|unassigned"
"case_498","serD|unassigned->vulnD|storage"
"case_498","vulnD|storage->hostD|http(s)"
"case_498","hostD|http(s)->vulnD|http(s)"
"case_498","vulnD|http(s)->infoD|http(s)"
"case_498","infoD|http(s)->netDOS|http(s)"
"case_498","netDOS|http(s)->end"
"case_499","start->serD|unassigned"
"case_499","serD|unassigned->vulnD|storage"
"case_499","vulnD|storage->serD|unassigned"
"case_499","serD|unassigned->vulnD|storage"
"case_499","vulnD|storage->end"
"case_500","start->serD|remoteAccess"
"case_500","serD|remoteAccess->vulnD|storage"
"case_500","vulnD|storage->serD|unassigned"
"case_500","serD|unassigned->vulnD|storage"
"case_500","vulnD|storage->end"
"case_501","start->serD|unassigned"
"case_501","serD|unassigned->vulnD|storage"
"case_501","vulnD|storage->hostD|remoteAccess"
"case_501","hostD|remoteAccess->serD|remoteAccess"
"case_501","serD|remoteAccess->vulnD|voip"
"case_501","vulnD|voip->end"
"case_502","start->serD|unassigned"
"case_502","serD|unassigned->vulnD|storage"
"case_502","vulnD|storage->serD|remoteAccess"
"case_502","serD|remoteAccess->end"
"case_503","start->serD|unassigned"
"case_503","serD|unassigned->vulnD|storage"
"case_503","vulnD|storage->serD|unassigned"
"case_503","serD|unassigned->vulnD|storage"
"case_503","vulnD|storage->end"
"case_504","start->serD|unassigned"
"case_504","serD|unassigned->vulnD|storage"
"case_504","vulnD|storage->serD|ATCcomm"
"case_504","serD|ATCcomm->vulnD|storage"
"case_504","vulnD|storage->end"
"case_505","start->serD|unassigned"
"case_505","serD|unassigned->vulnD|storage"
"case_505","vulnD|storage->serD|remoteAccess"
"case_505","serD|remoteAccess->vulnD|storage"
"case_505","vulnD|storage->end"
"case_506","start->serD|unassigned"
"case_506","serD|unassigned->vulnD|storage"
"case_506","vulnD|storage->serD|remoteAccess"
"case_506","serD|remoteAccess->end"
"case_507","start->hostD|http(s)"
"case_507","hostD|http(s)->serD|unassigned"
"case_507","serD|unassigned->vulnD|storage"
"case_507","vulnD|storage->infoD|remoteAccess"
"case_507","infoD|remoteAccess->serD|unassigned"
"case_507","serD|unassigned->vulnD|storage"
"case_507","vulnD|storage->hostD|http(s)"
"case_507","hostD|http(s)->vulnD|storage"
"case_507","vulnD|storage->hostD|http(s)"
"case_507","hostD|http(s)->end"
"case_508","start->hostD|http(s)"
"case_508","hostD|http(s)->serD|unassigned"
"case_508","serD|unassigned->vulnD|storage"
"case_508","vulnD|storage->serD|remoteAccess"
"case_508","serD|remoteAccess->hostD|http(s)"
"case_508","hostD|http(s)->surf|http(s)"
"case_508","surf|http(s)->infoD|http(s)"
"case_508","infoD|http(s)->netDOS|http(s)"
"case_508","netDOS|http(s)->end"
"case_509","start->hostD|http(s)"
"case_509","hostD|http(s)->serD|unassigned"
"case_509","serD|unassigned->vulnD|storage"
"case_509","vulnD|storage->end"
"case_510","start->infoD|nameserver"
"case_510","infoD|nameserver->hostD|http(s)"
"case_510","hostD|http(s)->serD|unassigned"
"case_510","serD|unassigned->vulnD|storage"
"case_510","vulnD|storage->end"
"case_511","start->serD|remoteAccess"
"case_511","serD|remoteAccess->serD|remoteAccess"
"case_511","serD|remoteAccess->serD|unassigned"
"case_511","serD|unassigned->vulnD|storage"
"case_511","vulnD|storage->end"
"case_512","start->serD|remoteAccess"
"case_512","serD|remoteAccess->hostD|http(s)"
"case_512","hostD|http(s)->serD|remoteAccess"
"case_512","serD|remoteAccess->hostD|http(s)"
"case_512","hostD|http(s)->serD|ATCcomm"
"case_512","serD|ATCcomm->vulnD|storage"
"case_512","vulnD|storage->serD|unassigned"
"case_512","serD|unassigned->vulnD|storage"
"case_512","vulnD|storage->surf|http(s)"
"case_512","surf|http(s)->vulnD|http(s)"
"case_512","vulnD|http(s)->infoD|http(s)"
"case_512","infoD|http(s)->rPrivEsc|http(s)"
"case_512","rPrivEsc|http(s)->remoteexp|http(s)"
"case_512","remoteexp|http(s)->ACE|http(s)"
"case_512","ACE|http(s)->netDOS|http(s)"
"case_512","netDOS|http(s)->dManip|http(s)"
"case_512","dManip|http(s)->exfil|http(s)"
"case_512","exfil|http(s)->end"
"case_513","start->CnC|http(s)"
"case_513","CnC|http(s)->resHJ|http(s)"
"case_513","resHJ|http(s)->delivery|http(s)"
"case_513","delivery|http(s)->end"
"case_514","start->serD|remoteAccess"
"case_514","serD|remoteAccess->serD|remoteAccess"
"case_514","serD|remoteAccess->serD|remoteAccess"
"case_514","serD|remoteAccess->end"
"case_515","start->serD|remoteAccess"
"case_515","serD|remoteAccess->serD|remoteAccess"
"case_515","serD|remoteAccess->serD|remoteAccess"
"case_515","serD|remoteAccess->end"
"case_516","start->serD|remoteAccess"
"case_516","serD|remoteAccess->serD|remoteAccess"
"case_516","serD|remoteAccess->serD|unassigned"
"case_516","serD|unassigned->vulnD|storage"
"case_516","vulnD|storage->end"
"case_517","start->serD|remoteAccess"
"case_517","serD|remoteAccess->serD|remoteAccess"
"case_517","serD|remoteAccess->serD|remoteAccess"
"case_517","serD|remoteAccess->vulnD|http(s)"
"case_517","vulnD|http(s)->hostD|http(s)"
"case_517","hostD|http(s)->serD|remoteAccess"
"case_517","serD|remoteAccess->serD|unassigned"
"case_517","serD|unassigned->end"
"case_518","start->hostD|http(s)"
"case_518","hostD|http(s)->serD|unassigned"
"case_518","serD|unassigned->vulnD|storage"
"case_518","vulnD|storage->surf|http(s)"
"case_518","surf|http(s)->infoD|http(s)"
"case_518","infoD|http(s)->netDOS|http(s)"
"case_518","netDOS|http(s)->end"
"case_519","start->surf|hostingServer"
"case_519","surf|hostingServer->vulnD|hostingServer"
"case_519","vulnD|hostingServer->infoD|hostingServer"
"case_519","infoD|hostingServer->rPrivEsc|hostingServer"
"case_519","rPrivEsc|hostingServer->acctManip|hostingServer"
"case_519","acctManip|hostingServer->remoteexp|hostingServer"
"case_519","remoteexp|hostingServer->ACE|hostingServer"
"case_519","ACE|hostingServer->resHJ|hostingServer"
"case_519","resHJ|hostingServer->dManip|hostingServer"
"case_519","dManip|hostingServer->exfil|hostingServer"
"case_519","exfil|hostingServer->delivery|hostingServer"
"case_519","delivery|hostingServer->end"
"case_520","start->hostD|http(s)"
"case_520","hostD|http(s)->serD|unassigned"
"case_520","serD|unassigned->vulnD|storage"
"case_520","vulnD|storage->end"
"case_521","start->serD|remoteAccess"
"case_521","serD|remoteAccess->vulnD|storage"
"case_521","vulnD|storage->hostD|remoteAccess"
"case_521","hostD|remoteAccess->serD|remoteAccess"
"case_521","serD|remoteAccess->end"
"case_522","start->serD|remoteAccess"
"case_522","serD|remoteAccess->hostD|http(s)"
"case_522","hostD|http(s)->serD|remoteAccess"
"case_522","serD|remoteAccess->vulnD|storage"
"case_522","vulnD|storage->serD|remoteAccess"
"case_522","serD|remoteAccess->end"
"case_523","start->hostD|http(s)"
"case_523","hostD|http(s)->serD|unassigned"
"case_523","serD|unassigned->vulnD|storage"
"case_523","vulnD|storage->surf|http(s)"
"case_523","surf|http(s)->infoD|http(s)"
"case_523","infoD|http(s)->netDOS|http(s)"
"case_523","netDOS|http(s)->end"
"case_524","start->vulnD|http(s)"
"case_524","vulnD|http(s)->rPrivEsc|http(s)"
"case_524","rPrivEsc|http(s)->acctManip|http(s)"
"case_524","acctManip|http(s)->remoteexp|http(s)"
"case_524","remoteexp|http(s)->CnC|http(s)"
"case_524","CnC|http(s)->ACE|http(s)"
"case_524","ACE|http(s)->resHJ|http(s)"
"case_524","resHJ|http(s)->dManip|http(s)"
"case_524","dManip|http(s)->exfil|http(s)"
"case_524","exfil|http(s)->delivery|http(s)"
"case_524","delivery|http(s)->end"
"case_525","start->serD|unassigned"
"case_525","serD|unassigned->vulnD|storage"
"case_525","vulnD|storage->hostD|http(s)"
"case_525","hostD|http(s)->surf|http(s)"
"case_525","surf|http(s)->vulnD|http(s)"
"case_525","vulnD|http(s)->infoD|http(s)"
"case_525","infoD|http(s)->rPrivEsc|http(s)"
"case_525","rPrivEsc|http(s)->acctManip|http(s)"
"case_525","acctManip|http(s)->remoteexp|http(s)"
"case_525","remoteexp|http(s)->CnC|http(s)"
"case_525","CnC|http(s)->ACE|http(s)"
"case_525","ACE|http(s)->resHJ|http(s)"
"case_525","resHJ|http(s)->dManip|http(s)"
"case_525","dManip|http(s)->exfil|http(s)"
"case_525","exfil|http(s)->delivery|http(s)"
"case_525","delivery|http(s)->netDOS|http(s)"
"case_525","netDOS|http(s)->end"
"case_526","start->surf|http(s)"
"case_526","surf|http(s)->vulnD|http(s)"
"case_526","vulnD|http(s)->infoD|http(s)"
"case_526","infoD|http(s)->rPrivEsc|http(s)"
"case_526","rPrivEsc|http(s)->acctManip|http(s)"
"case_526","acctManip|http(s)->remoteexp|http(s)"
"case_526","remoteexp|http(s)->CnC|http(s)"
"case_526","CnC|http(s)->ACE|http(s)"
"case_526","ACE|http(s)->netDOS|http(s)"
"case_526","netDOS|http(s)->resHJ|http(s)"
"case_526","resHJ|http(s)->dManip|http(s)"
"case_526","dManip|http(s)->exfil|http(s)"
"case_526","exfil|http(s)->delivery|http(s)"
"case_526","delivery|http(s)->end"
"case_527","start->surf|http(s)"
"case_527","surf|http(s)->vulnD|storage"
"case_527","vulnD|storage->infoD|http(s)"
"case_527","infoD|http(s)->rPrivEsc|http(s)"
"case_527","rPrivEsc|http(s)->acctManip|http(s)"
"case_527","acctManip|http(s)->remoteexp|http(s)"
"case_527","remoteexp|http(s)->CnC|http(s)"
"case_527","CnC|http(s)->ACE|http(s)"
"case_527","ACE|http(s)->resHJ|http(s)"
"case_527","resHJ|http(s)->dManip|http(s)"
"case_527","dManip|http(s)->exfil|http(s)"
"case_527","exfil|http(s)->delivery|http(s)"
"case_527","delivery|http(s)->end"
"case_528","start->serD|unassigned"
"case_528","serD|unassigned->vulnD|storage"
"case_528","vulnD|storage->serD|unassigned"
"case_528","serD|unassigned->end"
"case_529","start->serD|unassigned"
"case_529","serD|unassigned->vulnD|storage"
"case_529","vulnD|storage->serD|voip"
"case_529","serD|voip->hostD|remoteAccess"
"case_529","hostD|remoteAccess->vulnD|remoteAccess"
"case_529","vulnD|remoteAccess->remoteexp|remoteAccess"
"case_529","remoteexp|remoteAccess->dManip|remoteAccess"
"case_529","dManip|remoteAccess->exfil|remoteAccess"
"case_529","exfil|remoteAccess->end"
"case_530","start->surf|remoteAccess"
"case_530","surf|remoteAccess->infoD|remoteAccess"
"case_530","infoD|remoteAccess->rPrivEsc|remoteAccess"
